ClientID,Name,District,State,Client UID,id
ZW01010A,Buhera Rural Hospital,Buhera,Manicaland,1970bfe0876240b2ac718c8cfc4e4f5c,client-1436
ZW010106,Zangama Rural Health Centre,Buhera,Manicaland,cd709a52872349609e7031b8b5840321,client-1437
ZW010105,Murwira Rural Health Centre,Buhera,Manicaland,44d5ddb53b704264b64304618c727bf0,client-1438
ZW010104,Mombeyarara Rural Health Centre,Buhera,Manicaland,cfb329f2e7f34af3bfea024e733ad73c,client-1439
ZW080325,Vuranda Clinic,Chivi,Masvingo,25d6f71aed3e4a1e9018e12ee8973363,client-144
ZW010103,Madzimbashuro Rural Health Centre,Buhera,Manicaland,49dd0fedf5144362b700fcbbea9f366c,client-1440
ZW010102,Betera Rural Health Centre,Buhera,Manicaland,86b81daceb704c08ac726fc7c92447d1,client-1441
ZW010101,Berenyazvizvi Clinic,Buhera,Manicaland,2c138b339cb74883a53019a2bb16e3b2,client-1442
ZW000C0C,Chitungwiza Central Hospital,Harare Central,Harare,ddb4ce6ef4964d92a7d4c2a77bde005b,client-1443
ZW000B0D,Manyame 24 hr  Medical,Chitungwiza Urban,Harare,c9b98e599fdd4b869dc059235c1c2710,client-1444
ZW000B0C,St Michaels 24 hr Clinic,Chitungwiza Urban,Harare,5f00a1faf9694d458a76ec94f6d8aec3,client-1445
ZW000B04,Zengeza Clinic,Chitungwiza Urban,Harare,7a8a0b2597eb41f082235b244ac4f3c8,client-1446
ZW000B03,St Marys Clinic,Chitungwiza Urban,Harare,226ccfaad0d547e7bf45fd0bfa7a8db9,client-1447
ZW000B02,Seke North Clinic,Chitungwiza Urban,Harare,8586610b6a4040ecb3c668b07ae0a8a3,client-1448
ZW000B01,Seke South Clinic,Chitungwiza Urban,Harare,f3779660502247b18b1041112638917e,client-1449
ZW080324,Zivuku Clinic,Chivi,Masvingo,1e853e760d2b41e8a1401eafc439ab5c,client-145
ZW000A53,Hopley Clinic,Southern,Harare,0a4f143838d14b38bf4afe085542bb54,client-1450
ZW000A52,Highlands FHS Clinic,Northern,Harare,7d2347e2ed22494a8f7dd5bf60c50a53,client-1451
ZW000A47,Mabvuku Satelite Clinic,Eastern,Harare,320d687205e646858776999eb900c8d5,client-1452
ZW000A46,Highlands PC Clinic,Eastern,Harare,e7abaa5f7c7f442ba4d6f095adef8054,client-1453
ZW000A45,Marlborough Satellite Clinic,North Western,Harare,5e797819603441739629a17d7f68722f,client-1454
ZW000A44,Hatfield PC Clinic,Harare Central South Eastern,Harare,fe273da7a95c48f2a01e62bc4728d413,client-1455
ZW000A42,Western Triangle Clinic,South Western,Harare,3406f5ee99ff4e96bb83475fd99518d5,client-1456
ZW000A41,Waterfalls Clinic,Southern,Harare,fa7fa0b40be64bf58e4d04ce3ad92b07,client-1457
ZW000A39,Warren Park polyclinic,Western,Harare,272a48f7f53e4564939664ae6b0bba09,client-1458
ZW000A38,Tafara FHS Clinic,Eastern,Harare,b366f1ed7204482ba2b8342260f3aff4,client-1459
ZW080321,Masinire Clinic,Chivi,Masvingo,833502e559d84f54890588aefe793983,client-146
ZW000A37,Sunningdale Clinic,Southern,Harare,2a98b2536a3b46e6baf26994e2690b75,client-1460
ZW000A35,Southerton Clinic,South Western,Harare,046f2d7a8cee4a74b008f5ebf126bb18,client-1461
ZW000A34,Rutsanana Polyclinic,South Western,Harare,b6913201cd994a1d9c2f3b57e8c285b0,client-1462
ZW000A33,Rujeko Polyclinic,North Western,Harare,049afbbbfd92428298391c3066a3e3f1,client-1463
ZW000A29,Mufakose Clinic,West South West,Harare,e516fcbdb30b43849360c78ed53dbf2f,client-1464
ZW000A28,Mt Pleasant Clinic,Northern,Harare,a35becaf94c44ebd8f9685634c618ea7,client-1465
ZW000A27,Mbare Polyclinic,Southern,Harare,d8d67b3eee084e69af1c55b1b2ce311f,client-1466
ZW000A26,Mbare Hostels Clinic,Southern,Harare,636769545d72471fb8598f30bd0095be,client-1467
ZW000A25,Matapi Clinic,Southern,Harare,fc3c589e9cc7465b8f090da0856b7be6,client-1468
ZW000A23,Mabvuku Poly Clinic,Eastern,Harare,8cacc8170d694818b7d4f86276a0a7f9,client-1469
ZW08030C,Berejena Mission Hospital,Chivi,Masvingo,1b5fe49ed2b34cb19e3a2b776a7b07e9,client-147
ZW000A21,Mabelreign Clinic,North Western,Harare,294ccce3825942c38e9ad0dc840262c3,client-1470
ZW000A20,Kuwadzana Polyclinic,Western,Harare,d33076cfdfd649f182393d24dce6559f,client-1471
ZW000A19,Kambuzuma Polyclinic,Western,Harare,a5ea65b0500646d98cced399847defd6,client-1472
ZW000A18,Highfield Polyclinic,South Western,Harare,b17ce29b26ae47bf9f238c06dc61e777,client-1473
ZW000A17,Hatcliffe Polyclinic,Northern,Harare,c96a6151b4e448e89595e9f9c4450dea,client-1474
ZW000A15,Greendale FHS Clinic,Eastern,Harare,b55e065485f646ae86521a3842951157,client-1475
ZW000A14,Glen View Satellite Clinic,West South West,Harare,43d29e3f791f4b1db188d4cded17188c,client-1476
ZW000A13,Glen View Polyclinic,West South West,Harare,6a3244ba1dc14cf78da0bbfee8520b41,client-1477
ZW000A11,Glen Norah Satellite Clinic,South Western,Harare,f10dc8196bee44ac973365fcaf95ec6e,client-1478
ZW000A10,Eastlea FHS Clinic,Eastern,Harare,8fccd2912dba463eb7c000641d1b10aa,client-1479
ZW08030B,Chivi Rural Hospital,Chivi,Masvingo,7f40980a3d6840a6aac63f3eb2132a1c,client-148
ZW000A0D,Wlikins Infectious Diseases Hospital,Infectious Diseases,Harare,2e737e3d97354e65b5e9557b34509989,client-1480
ZW000A0C,Beatrice Road Hospital,Infectious Diseases,Harare,5fc334af50624169b0bd108c8e4240d8,client-1481
ZW000A09,Budiriro Polyclinic,West South West,Harare,4cc87d6f9bb8437aa0ea66270272f86d,client-1482
ZW000A08,Breaside FHS Clinic,Harare Central South Eastern,Harare,44d57e5c9d7442469d0c18a329da18a3,client-1483
ZW000A05,Belvedere Clinic,North Western,Harare,c438a9934d884488a9947d6dec468baf,client-1484
ZW000A02,Arcadia PC Clinic,Harare Central South Eastern,Harare,46d0c92f06af4b6ba852acbbd30e64a7,client-1485
ZW000A01,Avondale Clinic,North Western,Harare,78119d413dfa4fc39d530ea0329ccb8a,client-1486
ZWdummy01,Banket Hospital,Zvimba,Mashonaland West,4cb7f372a9084584a9b48680b1a9e59a,client-1487
ZWdummy02,Bevking Clinic,Zvimba,Mashonaland West,37874d2adf674173b80a3a98868f53a5,client-1488
ZWdummy03,Borrowdale PC Clinic,Northern,Harare,aa5d8e3c9c9f4cc2b7ec6475ff98d5e3,client-1489
ZW08030A,Chivi District Hospital,Chivi,Masvingo,bc1cf7dfc3b14428928b7289291ade8d,client-149
ZWdummy04,Bulawayo ZPS Clinic,Umguza,Matabeleland North,64bfe85ad9004adb93b0d215ec1d1c28,client-1490
ZWdummy05,Bvumbura Clinic,Chikomba,Mashonaland East,5ada91196a1b4fbfb25fc8e134189ad4,client-1491
ZWdummy06,Caledonia Clinic,Eastern,Harare,d5b32fbc447b4fa9a9997dba94afe4a6,client-1492
ZWdummy07,Chinamasa Clinic,Gweru,Midlands Province,944196badd4e4d6eb5d01c3c3143ad6a,client-1493
ZWdummy08,Chingamuka Clinic,Mudzi,Mashonaland East,61567cb62bf94a638ec23933e5e5a4f5,client-1494
ZWdummy09,Chipoli Clinic,Shamva,Mashonaland Central,3d20854728c54f0cbb1c9d2f916d3b15,client-1495
ZWdummy10,Chirogwe Clinic,Chivi,Masvingo,406e097afdb342f9865009ae28601647,client-1496
ZWdummy11,Chishawasha Mission,Goromonzi,Mashonaland East,d61bcdaa5ec0422cbe70517e9c6e77bb,client-1497
ZWdummy12,Chitapo Clinic,Gokwe South,Midlands Province,dd9fcc6c06dc4d41a65aeccae81dc605,client-1498
ZWdummy13,Chitungwiza Central Hospital,Harare Central,Harare,fa6abd6e26e5415db0c11038ba47a184,client-1499
ZW090A09,Njube Clinic,Emakhandeni,Bulawayo,729517798cb3457993ebb7858dc54063,client-15
ZW08030A,Chivi District Hospital,Chivi,Masvingo,21baa6e941eb4b00875b8947a53ffc47,client-150
ZWdummy14,Dambridge Clinic,Kwekwe,Midlands Province,5a14fc6c31a749669d352dfebbdc5a19,client-1500
ZWdummy15,Gaha Clinic,Mberengwa,Midlands Province,3077efbb5cf14d52b314a3528b7cb2f6,client-1501
ZWdummy16,Gandavaroyi,Gokwe North,Midlands Province,5a6ed45aee494b5199d07ce43aba0ba3,client-1502
ZWdummy17,Gavhunga Clinic,Mhondoro,Mashonaland West,c1dae806b138474384511eeb67ad71f6,client-1503
ZWdummy18,Gokwe Prison Clinic,Gokwe South,Midlands Province,dbcd9701ac6642fdb31fd56aaf6c1677,client-1504
ZWdummy19,Goromonzi Clinic,Mudzi,Mashonaland East,4bdf26f6ef784659a1b5eb2fa922f1ea,client-1505
ZWdummy20,Goromonzi ZPS Clinic,Goromonzi,Mashonaland East,023dcd119c404e02a20a68ddc67a58d6,client-1506
ZWdummy21,Guni RHC,Gutu,Masvingo,0c8d3005e23a4c5bb50d71a0c78e9f08,client-1507
ZWdummy22,Guruve ZPS Clinic,Guruve,Mashonaland Central,e6c4a955976c4295b813dea9b9cb23a5,client-1508
ZWdummy23,Gweru Child Welfare Clinic,G,Midlands,60982a512cc64afd8df511a06ddb2564,client-1509
ZW080308,Nyahombe Rural Health Centre,Chivi,Masvingo,af3fab3e94e849d9833b0bf439441786,client-151
ZWdummy24,Huchu Clinic,Gokwe South,Midlands Province,3a0b8cd08b5d456da0abba293bad70d0,client-1510
ZWdummy25,Hurungwe ZRP Camp Clinic,Hurungwe,Mashonaland West,ce6770093fa94194a7b98254688a8313,client-1511
ZWdummy26,Kadoma ZRP Camp Clinic,Sanyati,Mashonaland West,b2132975e06f4e969bcb057101df1abd,client-1512
ZWdummy27,Kanyaga Rural District Council Clinic,Makonde,Mashonaland West,a28c8534d256427ebf84d49fd1568407,client-1513
ZWdummy28,Karoi Static Clinic,Hurungwe,Mashonaland West,9d487d0d013945ad8ea9c06c7376430a,client-1514
ZWdummy29,Khami Staff Hospital,Umguza,Matabeleland North,892226f25ed8480dbf7bcfc0e4dcaaa8,client-1515
ZWdummy30,Kuwadzana Satellite Clinic,Western,Harare,85009d71c852414880d23a68a326c933,client-1516
ZWdummy31,Kwekwe ZPS Clinic,Kwekwe,Midlands Province,ca771ffe84f041ab8d8ccaa0bc067a96,client-1517
ZWdummy32,Little Kraal Clinic,Makoni,Manicaland,8828c942f98a4a9f9708a565f4a71e33,client-1518
ZWdummy33,Lupane Prison,Lupane,Matabeleland North,3bf1b5d48f954593829b437ae487a359,client-1519
ZW080307,Takavarasha Rural Health Centre,Chivi,Masvingo,3ba22cb7aa76432aad0aace71a556678,client-152
ZWdummy34,Madziwa Teachers' College,Shamva,Mashonaland Central,ce7157aa4af144088703b50a979992a6,client-1520
ZWdummy35,Mahusekwa District Hospital,Marondera,Mashonaland East,5eabc63d026144ab9ed1a2c81b73542f,client-1521
ZWdummy36,Makombe Clinic,Beitbridge,Matabeleland South,9ce0cfaac6ef4b0e8067cfa1e01543a6,client-1522
ZWdummy37,Makuti Clinic,Hurungwe,Mashonaland West,fcf3e514903744289d3919a853cbf279,client-1523
ZWdummy38,Manyamba Clinic,Makonde,Mashonaland West,aff67fc18a1145cc96097443ac15e3f1,client-1524
ZWdummy39,Masuka Clinic,Gokwe South,Midlands Province,04a1755d21644fc2a3c293af1a14c7dc,client-1525
ZWdummy40,Mavhurazi  Clinic,Mudzi,Mashonaland East,a4798d1cfb5143398251216123933f5c,client-1526
ZWdummy41,Mazowe Bridge Rural Health Centre,Rushinga,Mashonaland Central,383316441778425f9e909b37289f9edc,client-1527
ZWdummy42,Mberengwa ZPS Clinic,Mberengwa,Midlands Province,07f37c503d3441fe93e1946d40d56b00,client-1528
ZWdummy43,Medpark Surgery Clinic,Gokwe South,Midlands Province,682c46ccc07b49b19f2f24fc0b6ee6ed,client-1529
ZW080305,Razi Rural Health Centre,Chivi,Masvingo,19efb493777c4e7c83c32aa03fcc91e9,client-153
ZWdummy44,Milonga Clinic,Hwange,Matabeleland North,3e0dc80de84f40abb127dfb29f8ee63f,client-1530
ZWdummy45,Mliti clinic,Shamva,Mashonaland Central,552b9faeea57482f9043df72e366b801,client-1531
ZWdummy46,Mudzi Camp Clinic,Mudzi,Mashonaland East,a7aafd7318b24e899130d286f1d3ca5d,client-1532
ZWdummy47,Munyamani Clinic,Mwenezi,Masvingo,7d23a6821a4c4e7aa7791b12c2d952ad,client-1533
ZWdummy48,Mupinda Clinic,Kwekwe,Midlands Province,a84131de4f47489c9b9fcfdbc2f2f5fd,client-1534
ZWdummy49,Murambi Clinic,Hurungwe,Mashonaland West,6f98e12553174825aac4d5e07992be17,client-1535
ZWdummy50,Muswera Rural clinic,Chipinge,Manicaland,c38aa8f357e24202ba9eac64cd936aa1,client-1536
ZWdummy51,Mutare ZPCS Remand Clinic,Mutare,Manicaland,f61ac00bd07340379d01feb83965cec7,client-1537
ZWdummy52,Mutoko Army Clinic,Mutoko,Mashonaland East,e14f288288064f0abfd77272e5c7e748,client-1538
ZWdummy53,Ndabambi Clinic,Gokwe South,Midlands Province,53c4ed13a2d7428b87aa326325254d6a,client-1539
ZW080304,Ngundu Rural Health Centre,Chivi,Masvingo,5573a80d02e4482eb9d6991941deed0e,client-154
ZWdummy54,Njelele Clinic,Gokwe South,Midlands Province,0a0ee53d48424b77a1ed6de18a8c69f1,client-1540
ZWdummy55,Nkayi ZPS Clinic,Nkayi,Matabeleland North,1d31e1223415431e94fbb626498c901e,client-1541
ZWdummy56,Nyamande Clinic,Mudzi,Mashonaland East,1c469dca3a1a41afb639c45bda019ceb,client-1542
ZWdummy57,Nyamande Clinic,Masvingo,Masvingo,cd31ec9d6185473a95d4f2ab0c1fbbdb,client-1543
ZWdummy58,Nyanguai Clinic,Nyanga,Manicaland,4ab426b520e74c009b2eaccaca9b7812,client-1544
ZWdummy59,Nyapfunde Clinic,Mudzi,Mashonaland East,cb1b1e0a3c464096afb41f03e190e190,client-1545
ZWdummy60,Nyashanu Mission Clinic,Buhera,Manicaland,9d66503f817a48eaa7461f6c4c09dba3,client-1546
ZWdummy61,Overspill  Clinic,Seke,Mashonaland East,65d35b2b51f84e958be14a04c5ca89c4,client-1547
ZWdummy62,Parirenyatwa Satelite Clinic,Harare Central South Eastern,Harare,431f0f52efaa44048b913ea440d518db,client-1548
ZWdummy63,Rubi Clinic,Gweru,Midlands Province,6e49ce56f96b4453bbe0f99c8e18cf00,client-1549
ZW080303,Mandamabwe Rural Health Centre,Chivi,Masvingo,8b3494aff9934b82aad81f3153869c16,client-155
ZWdummy64,Ruponeso Clinic,Bikita,Masvingo,31607fb6a9984b639cf5f874a42544ec,client-1550
ZWdummy65,Rutendo,Zvishavane,Midlands Province,5d87ffde5adb4f6c94d13bcf272a18ee,client-1551
ZWdummy66,Santa Babra Clinic,Chegutu,Mashonaland West,dd82f8db271443f6a1585487dfe6c91a,client-1552
ZWdummy67,Sanyathi Mine,Gokwe North,Midlands Province,ce234e9a0a024276b2147badb9865145,client-1553
ZWdummy68,Shurugwi ZPS Clinic,Shurugwi,Midlands Province,b0f2516b1d304e0d9808d4958c331f4d,client-1554
ZWdummy69,Sidinda Clinic,Hwange,Matabeleland North,5ed5c451ccab4aa6b3567625e78659cb,client-1555
ZWdummy70,Sigezibubi Clinic,Kwekwe,Midlands Province,b631182334ef48b782e00e356d319a2a,client-1556
ZWdummy71,Silikwe Clinic,Gwanda,Matabeleland South,a33168025dcf4aa9abea681c00700668,client-1557
ZWdummy72,Sino Zimbabwe Clinic,Gweru,Midlands Province,968ce6ea5fc1444ea1d1b3b38b57097a,client-1558
ZWdummy73,Songwa Clinic,Hwange,Matabeleland North,28f4661358ae48e1a71a6626ef6130e0,client-1559
ZW080302,Chigwikwi Rural Health Centre,Chivi,Masvingo,5be1533b2e864ec18ca527108436c6f9,client-156
ZWdummy74,Topomazi Clinic,Kwekwe,Midlands Province,ee61ba44faf74c969194226ce0c5106e,client-1560
ZWdummy75,Tumbire Clinic,Gweru,Midlands Province,767cf349254248c2b17929e1869e941e,client-1561
ZWdummy76,Turk Mine Clinic,Bubi,Matabeleland North,c3cfc6798e57477db4ed11d834c28f8f,client-1562
ZWdummy77,Unki Mine Clinic,Shurugwi,Midlands Province,0853f0a667f145caabf4a2d056ffd498,client-1563
ZWdummy78,Victoria High School Clinic,Masvingo,Masvingo,ada0c9c4cd0f40abbc73bf7ecccc2f6f,client-1564
ZWdummy79,Whahwa Prison Dependents Clinic,Gweru,Midlands Province,ca5e9ed2c694491fb23acc221449c5e0,client-1565
ZWdummy80,Zhaugwe Rural Health Centre,Shurugwi,Midlands Province,ab15f3e18d1c4b199516b4d04bc8b988,client-1566
ZWdummy81,Zibagwe  Clinic,Kwekwe,Midlands Province,19e3196577664fd6971769d7c0caa0e1,client-1567
ZWdummy82,ZNA Para Regiment Hospital,Zvimba,Mashonaland West,49ce40b5e9c0414abce76f8b3c33a586,client-1568
ZWdummy83,ZPCS Kariba Satelite Prison Cliic,Kariba,Mashonaland West,8711640361f944d7a4f3f97bd3b57fbc,client-1569
ZW080292,Chingele Clinic,Chiredzi,Masvingo,6e13550d903c48b7b3524cb4af6ad53f,client-157
ZWdummy84,ZRP Chitungwiza Camp Clinic,Chitungwiza Urban,Harare,835498c46cf44c369729443b543fa9a3,client-1570
ZWdummy85,Zumba,Gokwe North,Midlands Province,ac5dcb4031ac42b892ab30b6de7b129d,client-1571
zw0607077,Maninji,Mangwe,Matabeleland South,f2e9451866684b36970783d58536d38e,client-1572
ZW0704533,Mlezu clinic,Kwekwe,Midlands,6285bf4e49c941e5b5f1e3387b4839f5,client-1573
ZW07045309,Mlezu rural clinic,Kwekwe,Midlands,7efa1ade49f543b1b4bdc657a5c01a40,client-1574
zw070505d,Mpinda Clinic,Kwekwe,Midlands,667652d71e204ed5a1070f825a34d0d6,client-1575
ZW070533D,JACKSON CLINIC,Kwekwe,Midlands,899e60bb89764c829fe454239417bb9c,client-1576
ZW070813,Nyaradzo clinic,Gokwe south,Midlands,22162fe0e63941a49f87abc071371483,client-1577
ZW080291,Damarakanaka Clinic,Chiredzi,Masvingo,f5609c40f1284b80ade5d865ec0fce6e,client-158
ZW080285,Chiredzi NRZ Clinic,Chiredzi,Masvingo,b664b5e82f6d45e7a1f42830d7f43e1d,client-159
ZW090A08,Mzilikazi Clinic,Northern Suburbs,Bulawayo,88ae7825fdfa43679e973887aeb71cb3,client-16
ZW080284,Zimbabwe Sugar Association Clinic,Chiredzi,Masvingo,8ddadf72a59b479f936d765583a7d630,client-160
ZW080282,Mkwasine Clinic,Chiredzi,Masvingo,57e28a348c4b43608627f68ce2fbb518,client-161
ZW080235,Chompani Clinic,Chiredzi,Masvingo,40475ba11bd140e19ef991e4a8056e84,client-162
ZW080234,Makambe Clinic,Chiredzi,Masvingo,e25c020e6a1a4959bd341e5d32b9b72a,client-163
ZW080233,Tshovani Ketter Polyclinic,Chiredzi,Masvingo,f64b00fab76549a0bf3924595108444f,client-164
ZW080232,Chitsa Clinic,Chiredzi,Masvingo,672b59f30328424fa1fb91e599407463,client-165
ZW080231,Rutandare Clinic,Chiredzi,Masvingo,e50497a745cf44b899a283ec8bce989e,client-166
ZW080230,Rupangwana Clinic,Chiredzi,Masvingo,f56a2fb9d69e4c769c65925bf6bca7ee,client-167
ZW080229,Porepore Clinic,Chiredzi,Masvingo,dd06f8d3b1e94b7d81fd485b29972fbe,client-168
ZW080228,Dumisa Clinic,Chiredzi,Masvingo,149466c7024a4f2c9b75331ec1b71efc,client-169
ZW090A07,Magwegwe Clinic,Emakhandeni,Bulawayo,11303d984a754e149eed570ea519930c,client-17
ZW080227,St Joseph Clinic,Chiredzi,Masvingo,d86c964aacc549f0829bf073c257fbd2,client-170
ZW080226,Chipiwa Clinic,Chiredzi,Masvingo,48ede9def1a54f738a7df9f6abb684d1,client-171
ZW080225,Chibvedziva Clinic,Chiredzi,Masvingo,dfbe46ebf8364058aa328de80c1c0369,client-172
ZW080218,Chiredzi ZRP Camp Clinic,Chiredzi,Masvingo,5ee7de1921154f77a32378a8b5cc8dcd,client-173
ZW080217,Chiredzi ZPS Clinic,Chiredzi,Masvingo,c80a8322b8f5452a96d71adfd9e39762,client-174
ZW080214,Pahlela Clinic,Chiredzi,Masvingo,7e29698583de459fb1d7040e589e2bf8,client-175
ZW080213,Samu Clinic,Chiredzi,Masvingo,92212f0f1b944232a9073d67905809c1,client-176
ZW080212,Old Boli Rural Health Centre,Chiredzi,Masvingo,5ddc3184cadf49518ae2641577c99c34,client-177
ZW080211,Faversham Clinic,Chiredzi,Masvingo,eaecb71de4be41cb8a1df55835387395,client-178
ZW080210,Nyangambe Rural Health Centre,Chiredzi,Masvingo,502e3a98b32f431f872a3135b009be64,client-179
ZW090A06,Luveve Clinic,Emakhandeni,Bulawayo,07fd4565f9834d84b8aa61c0beaebbc9,client-18
ZW08020D,Colin Saunders Hospital,Chiredzi,Masvingo,323888a8ada14f6080bb426ab5b859be,client-180
ZW08020C,Hippo Valley Estates Clinic,Chiredzi,Masvingo,0e4ec256f0e941a2962747473ba98cc2,client-181
ZW08020B,Chikombedzi Mission Hospital,Chiredzi,Masvingo,bd4eabd65ef148808ddf493635aa8a52,client-182
ZW08020A,Chiredzi General Hospital,Chiredzi,Masvingo,77551dc2d5ef4dc6958e9b9e0613afee,client-183
ZW080209,Muteyo Rural Health Centre,Chiredzi,Masvingo,4cdf1d911fd8464e9da7858aa6ca8f75,client-184
ZW080208,Mhlanguleni Rural Health Centre,Chiredzi,Masvingo,a20c4feecc6642f6ba111064ed951c31,client-185
ZW080207,Malipati Rural Health Centre,Chiredzi,Masvingo,073bddf73ead4f82844ecbf14642fa3e,client-186
ZW080206,Gezani Clinic,Chiredzi,Masvingo,9782825809a7414bad1d970d20e03fec,client-187
ZW080205,Dhavata Rural Health Centre,Chiredzi,Masvingo,ecadf6e45211472880aad6a40227fa32,client-188
ZW080204,Chizvirizvi Rural Health Centre,Chiredzi,Masvingo,c81947df123c4136852e3b572e5b7ac7,client-189
ZW090A05,Khami Road Clinic,Northern Suburbs,Bulawayo,9a04b1f3d6b745379454fb5173c6e59c,client-19
ZW080202,Chilonga Rural Health Centre,Chiredzi,Masvingo,f545417132994366a081449e732d57a5,client-190
ZW080201,Chambuta Clinic,Chiredzi,Masvingo,e406155a787340539d417553c5f59a9c,client-191
ZW080176,Bikita Minerals Clinic,Bikita,Masvingo,f3b629463f1e4016a92a400c51a00b4c,client-192
ZW080135,Gava Rural Health Centre,Bikita,Masvingo,d283de138ce14dd38bf686a553eb8561,client-193
ZW080134,Gangare Rural Health Centre,Bikita,Masvingo,6d17338a84a9427eb42cbe04eee54a9a,client-194
ZW080133,Mutikizizi Rural Health Centre,Bikita,Masvingo,570d9e5352444e8984fdd9a8edb3714f,client-195
ZW080132,Mungezi Rural Health Centre,Bikita,Masvingo,01a96bab213d436abb64e33c4fb3d22d,client-196
ZW080131,Murwira Clinic,Bikita,Masvingo,0bbc7aefc68e443db9bff1da457964b7,client-197
ZW080130,Negovani Clinic,Bikita,Masvingo,3e6dbe3ee2fc4dfc9b17d68e35a523ba,client-198
ZW080129,Odzi Clinic,Bikita,Masvingo,dc7237ed00ea469da8cdc2ea972dc3af,client-199
ZW090C0C,United Bulawayo Hospitals,Bulawayo,Bulawayo,f35af5b6721345f5bcf2e4f2ce18decf,client-2
ZW090A04,Entumbane Clinic,Northern Suburbs,Bulawayo,eb7d26d9907744d8932040491ff189f2,client-20
ZW080128,Marozva Clinic,Bikita,Masvingo,bdf5cfdc6c734cacbd38f0385e4f769d,client-200
ZW080127,Mandara Clinic,Bikita,Masvingo,bb14174de64e497aad834d5efb2e4327,client-201
ZW080126,Hozvi Clinic,Bikita,Masvingo,5efddbe14c0943b0ba29c1319a2fa876,client-202
ZW080125,Chitasa Clinic,Bikita,Masvingo,80da2e3dd74740ed977dfdac69eee5d1,client-203
ZW08010D,Silveira Mission Hospital,Bikita,Masvingo,923fcc95f82a4f9f84656456aeeadad5,client-204
ZW08010C,Mashoko Mission Hospital,Bikita,Masvingo,d71ec7b828934360a7d7e900c46f6352,client-205
ZW08010B,Chikuku Rural Hospital,Bikita,Masvingo,d6441e5fb2304645b8d65dbaf2f7c2dc,client-206
ZW08010A,Bikita Rural Hospital,Bikita,Masvingo,4ca6ac4d1774400fa2159723462ec7c4,client-207
ZW080108,Muvava Clinic,Bikita,Masvingo,dfe9eb5869bd4818a6f0df058bbdd7df,client-208
ZW080107,Ngorima Rural Health Centre,Bikita,Masvingo,6d373ead2d5941889b86c1566a485e5f,client-209
ZW090A03,E.F Watson Clinic,Northern Suburbs,Bulawayo,44b66936216246b6984ac21bad2ff5c7,client-21
ZW080106,Nyika Rural Health Centre,Bikita,Masvingo,d558fa4af54744c7826200f741720cc7,client-210
ZW080105,Mukore Rural Health Centre,Bikita,Masvingo,b5d638d326034f8cb734030a671545c8,client-211
ZW080104,Mukanga Rural Health Centre,Bikita,Masvingo,e5e2bc28c30b45219f4b0a69b246bbf3,client-212
ZW080103,Dewure 2 Rural Health Centre,Bikita,Masvingo,dd8a1b42e3ed4e42b6482caac75cef78,client-213
ZW080102,Dewure 1 Rural Health Centre,Bikita,Masvingo,c82ce1217ecf4fc19fec4a35592e5ace,client-214
ZW080101,Chirorwe Rural Health Centre,Bikita,Masvingo,5b7f57836cb64f298960bbbec4b9c5b1,client-215
ZW07080A,Gokwe District Hospital,Gokwe South,Midlands Province,45abfaef428749e3a6d390d25a3067df,client-216
ZW070787,Mhondongori Rural Health Centre,Zvishavane,Midlands Province,a7e6ea209081411e99d100d8e6e96e46,client-217
ZW070785,Zvishavane ZRP Camp Clinic,Zvishavane,Midlands Province,bb6045e1c3884828a2fc80001d9e8eff,client-218
ZW070780,Zvishavane ZPS Clinic,Zvishavane,Midlands Province,b2062cd6f6eb484ea6181ecbfbcfb220,client-219
ZW090A02,Tshabalala Clinic,Nkulumane,Bulawayo,66678f3975a34f519ebaa68c4ea7fb23,client-22
ZW070778,Zvishavane Medical Centre,Zvishavane,Midlands Province,aaf3c42a71114584a7d82a6a47070286,client-220
ZW070777,Mimosa Mine Clinic,Zvishavane,Midlands Province,a9abd7e142ba442083c23ddbd2594e21,client-221
ZW070776,Sabi Mine Clinic,Zvishavane,Midlands Province,be77766afe4d495a9fa513a9029e9f99,client-222
ZW070730,Welezi Clinic,Zvishavane,Midlands Province,28f7f948acff472b9b8ebd605078b9b6,client-223
ZW070729,Mtambi Clinic,Zvishavane,Midlands Province,dea549ff719642028f09334fe32292bd,client-224
ZW070728,Mrowa Clinic,Zvishavane,Midlands Province,02d59fa4b7734e59a691b0f3ba50eee5,client-225
ZW070727,Mapanzure Clinic,Zvishavane,Midlands Province,ea05b85da03e49b89f5d41ead1272d6c,client-226
ZW070726,Mabasa Clinic,Zvishavane,Midlands Province,639b817382f546a5ba200a3c74e692c2,client-227
ZW070725,Gudo Clinic,Zvishavane,Midlands Province,00de9e7c89c44c1590fc876af5f34c23,client-228
ZW07070C,Shabane Mine Hospital,Zvishavane,Midlands Province,de991ff1fc9b4888b7f2a48b15e19003,client-229
ZW090A01,Emakhandeni Clinic,Emakhandeni,Bulawayo,b8f2549552774e5bbdc8399a904ac110,client-23
ZW07070B,Lundi Rural Hospital,Zvishavane,Midlands Province,9450334bca05454881d34da511c1d8b0,client-230
ZW07070A,Zvishavane District Hospital,Zvishavane,Midlands Province,41cf3d899b8a4319b5f3c842057e1e39,client-231
ZW070705,Vukuzenzele Rural Health Centre,Zvishavane,Midlands Province,ae3e04235b40497b8de2f778b317276d,client-232
